x,y,z,red,green,blue
134947.126,521769.128,-37.442,,,
134946.738,521769.74,-37.424,,,
134946.578,521770.832,-37.432,,,
134947.297,521769.399,-37.45,,,
134946.372,521770.876,-37.451,,,
134946.453,521770.758,-37.454,,,
134947.604,521770.282,-37.426,,,
134946.741,521771.108,-37.431,,,
134946.973,521770.739,-37.442,,,
134945.516,521769.524,-37.413,,,
134945.941,521769.11,-37.406,,,
134945.247,521770.218,-37.409,,,
134945.452,521770.174,-37.39,,,
134945.805,521769.875,-37.408,,,
134946.004,521769.837,-37.398,,,
134945.923,521769.955,-37.395,,,
134945.744,521770.528,-37.422,,,
134946.113,521770.76,-37.411,,,
134947.466,521770.235,-37.400999999999996,,,
134947.541,521770.109,-37.396,,,
134946.514,521768.876,-37.46,,,
134946.967,521768.978,-37.462,,,
134946.532,521770.756,-37.458,,,
134945.132,521769.512,-37.464,,,
134946.547,521771.076,-37.463,,,
134946.607,521768.714,-37.465,,,
134946.733,521768.79,-37.462,,,
134946.646,521769.769,-37.464,,,
134946.523,521771.059,-37.457,,,
134946.578,521770.413,-37.452,,,
134946.309,521770.583,-37.465,,,
134946.549,521768.893,-37.448,,,
134945.516,521769.448,-37.445,,,
134945.439,521769.573,-37.432,,,
134947.521,521770.069,-37.409,,,
134946.3,521770.107,-37.426,,,
134946.566,521770.787,-37.454,,,
134946.291,521770.949,-37.451,,,
134945.934,521771.243,-37.452,,,
134947.121,521769.076,-37.446,,,
134947.392,521770.273,-37.439,,,
134946.967,521770.686,-37.437,,,
134947.034,521770.565,-37.423,,,
134946.967,521769.188,-37.411,,,
134945.561,521769.524,-37.41,,,
134945.988,521769.097,-37.403999999999996,,,
134945.92,521769.218,-37.418,,,
134945.173,521770.136,-37.400999999999996,,,
134945.606,521769.717,-37.403,,,
134945.381,521770.08,-37.392,,,
134945.298,521770.211,-37.388,,,
134945.932,521769.743,-37.4,,,
134946.051,521769.824,-37.396,,,
134945.982,521769.944,-37.392,,,
134946.774,521769.758,-37.421,,,
134946.594,521768.756,-37.445,,,
134946.714,521768.825,-37.442,,,
134946.884,521769.094,-37.441,,,
134947.084,521769.057,-37.44,,,
134945.411,521769.55,-37.444,,,
134946.048,521769.087,-37.419,,,
134946.407,521769.32,-37.445,,,
134946.331,521769.444,-37.432,,,
134946.457,521769.52,-37.429,,,
134945.801,521770.304,-37.442,,,
134946.696,521769.67,-37.431,,,
134946.077,521770.652,-37.42,,,
134946.273,521771.45,-37.418,,,
134946.38,521771.006,-37.442,,,
134946.633,521770.321,-37.418,,,
134946.285,521770.611,-37.447,,,
134947.512,521770.011,-37.441,,,
134946.939,521770.664,-37.449,,,
134947.011,521770.55,-37.434,,,
134947.143,521769.99,-37.41,,,
134947.45,521769.495,-37.407,,,
134946.713,521770.397,-37.417,,,
134946.16,521770.747,-37.409,,,
134946.641,521768.744,-37.452,,,
134946.93,521769.08,-37.421,,,
134947.139,521769.04,-37.447,,,
134945.139,521769.506,-37.455,,,
134945.463,521769.544,-37.433,,,
134945.49,521770.059,-37.432,,,
134946.253,521769.356,-37.443,,,
134945.739,521769.893,-37.429,,,
134945.647,521770.34,-37.431,,,
134945.842,521770.297,-37.45,,,
134946.323,521770.078,-37.426,,,
134946.874,521769.74,-37.425,,,
134946.055,521770.773,-37.432,,,
134946.432,521771.0,-37.439,,,
134946.12,521771.488,-37.434,,,
134946.314,521770.919,-37.442,,,
134945.952,521771.206,-37.454,,,
134947.407,521770.248,-37.422,,,
134946.978,521770.655,-37.438,,,
134947.052,521770.529,-37.424,,,
134947.172,521770.087,-37.447,,,
134945.865,521769.968,-37.425,,,
134947.387,521770.147,-37.403,,,
134946.537,521768.846,-37.451,,,
134946.907,521769.065,-37.432,,,
134947.108,521769.029,-37.45,,,
134945.11,521769.483,-37.449,,,
134945.48,521769.715,-37.447,,,
134945.298,521770.285,-37.438,,,
134945.834,521769.958,-37.428,,,
134945.813,521770.274,-37.453,,,
134946.294,521770.054,-37.43,,,
134946.712,521769.646,-37.423,,,
134946.34,521770.249,-37.441,,,
134946.108,521770.618,-37.43,,,
134946.403,521770.977,-37.442,,,
134946.478,521770.851,-37.437,,,
134946.096,521771.472,-37.436,,,
134946.658,521770.279,-37.42,,,
134945.921,521771.195,-37.447,,,
134947.378,521770.225,-37.425,,,
134947.029,521770.513,-37.436,,,
134946.56,521768.726,-37.458,,,
134946.634,521770.816,-37.466,,,
134946.501,521770.746,-37.461,,,
134946.896,521770.652,-37.462,,,
134946.628,521770.479,-37.471000000000004,,,
134945.971,521771.261,-37.458,,,
134945.207,521769.461,-37.408,,,
134945.957,521769.086,-37.407,,,
134945.577,521769.694,-37.406,,,
134945.268,521770.201,-37.391,,,
134945.476,521770.145,-37.391,,,
134945.396,521770.265,-37.406,,,
134945.821,521769.851,-37.408,,,
134946.022,521769.801,-37.4,,,
134945.761,521770.491,-37.414,,,
134946.577,521768.704,-37.477,,,
134946.496,521768.822,-37.465,,,
134946.268,521770.558,-37.47,,,
134946.549,521770.39,-37.464,,,
134946.177,521770.169,-37.456,,,
134946.004,521769.268,-37.41,,,
134946.643,521770.454,-37.454,,,
134945.259,521770.024,-37.385,,,
134945.187,521770.124,-37.383,,,
134946.786,521771.032,-37.461,,,
134947.359,521770.124,-37.415,,,
134946.684,521768.801,-37.437,,,
134946.012,521769.069,-37.423,,,
134945.408,521770.041,-37.42,,,
134946.378,521769.297,-37.449,,,
134946.295,521769.427,-37.436,,,
134945.765,521770.286,-37.446,,,
134946.673,521769.655,-37.443,,,
134946.293,521770.262,-37.443,,,
134946.245,521771.427,-37.43,,,
134946.619,521770.827,-37.457,,,
134946.356,521770.99,-37.444,,,
134946.431,521770.864,-37.439,,,
134946.255,521770.587,-37.441,,,
134947.646,521770.262,-37.434,,,
134947.458,521770.314,-37.432,,,
134947.019,521770.725,-37.422,,,
134946.975,521770.532,-37.438,,,
134946.653,521768.79,-37.439,,,
134946.572,521768.908,-37.436,,,
134947.019,521769.016,-37.447,,,
134945.551,521769.465,-37.433,,,
134946.348,521769.286,-37.451,,,
134946.267,521769.404,-37.448,,,
134945.659,521770.387,-37.427,,,
134946.644,521769.632,-37.455,,,
134947.144,521769.092,-37.443,,,
134946.336,521770.125,-37.422,,,
134946.257,521770.244,-37.446,,,
134946.513,521770.927,-37.43,,,
134946.214,521771.417,-37.442,,,
134947.006,521769.868,-37.426,,,
134947.313,521769.374,-37.441,,,
134946.32,521770.972,-37.447,,,
134947.421,521770.295,-37.427,,,
134946.991,521770.702,-37.434,,,
134946.877,521769.055,-37.444,,,
134945.086,521769.466,-37.452,,,
134945.284,521769.428,-37.424,,,
134945.574,521769.78,-37.437,,,
134945.261,521770.267,-37.432,,,
134946.201,521769.317,-37.449,,,
134946.313,521769.39,-37.437,,,
134946.446,521769.46,-37.433,,,
134945.789,521770.258,-37.455,,,
134945.627,521770.493,-37.44,,,
134945.758,521770.576,-37.436,,,
134947.116,521769.205,-37.447,,,
134946.308,521770.238,-37.434,,,
134946.078,521770.608,-37.441,,,
134946.261,521771.404,-37.44,,,
134946.493,521771.036,-37.451,,,
134946.367,521770.959,-37.436,,,
134946.448,521770.841,-37.44,,,
134946.555,521770.383,-37.446,,,
134945.897,521771.179,-37.441,,,
134946.265,521770.57,-37.46,,,
134947.35,521770.202,-37.437,,,
134946.819,521771.06,-37.429,,,
134946.993,521770.496,-37.439,,,
134945.936,521770.017,-37.417,,,
134946.67,521768.767,-37.449,,,
134945.486,521769.559,-37.421,,,
134945.225,521770.249,-37.435,,,
134946.29,521769.374,-37.44,,,
134945.808,521770.433,-37.424,,,
134945.721,521770.558,-37.43,,,
134947.092,521769.188,-37.44,,,
134946.279,521770.214,-37.429,,,
134946.97,521770.48,-37.451,,,
134946.464,521771.012,-37.445,,,
134946.156,521771.505,-37.421,,,
134946.231,521771.394,-37.451,,,
134947.331,521769.338,-37.443,,,
134946.338,521770.935,-37.44,,,
134946.645,521770.441,-37.446,,,
134946.532,521770.367,-37.448,,,
134945.861,521771.161,-37.444,,,
134947.395,521770.052,-37.427,,,
134945.912,521770.001,-37.42,,,
134946.927,521768.282,-37.403,,,
134946.854,521768.395,-37.408,,,
134947.041,521768.357,-37.418,,,
134946.972,521768.476,-37.405,,,
134948.343,521767.106,-37.406,,,
134948.461,521767.187,-37.402,,,
134947.304,521768.509,-37.400999999999996,,,
134947.216,521768.633,-37.398,,,
134948.506,521769.434,-37.383,,,
134948.523,521769.276,-37.411,,,
134947.017,521768.34,-37.411,,,
134946.948,521768.46,-37.407,,,
134948.314,521767.084,-37.418,,,
134947.919,521767.702,-37.409,,,
134947.187,521768.61,-37.400999999999996,,,
134948.558,521767.24,-37.411,,,
134947.313,521768.686,-37.406,,,
134948.482,521769.417,-37.386,,,
134948.529,521769.404,-37.384,,,
134948.549,521769.46,-37.397,,,
134948.178,521769.226,-37.39,,,
134949.032,521768.388,-37.413,,,
134946.88,521768.296,-37.414,,,
134947.001,521768.364,-37.411,,,
134946.925,521768.489,-37.407,,,
134948.296,521767.119,-37.408,,,
134947.295,521768.722,-37.405,,,
134948.547,521767.271,-37.41,,,
134946.87,521768.372,-37.409,,,
134948.352,521767.089,-37.416,,,
134948.472,521767.157,-37.403999999999996,,,
134948.403,521767.276,-37.4,,,
134948.477,521769.365,-37.39,,,
134948.392,521769.478,-37.415,,,
134948.1,521769.138,-37.400999999999996,,,
134948.058,521768.378,-37.464,,,
134949.395,521768.702,-37.479,,,
134947.03,521768.388,-37.416,,,
134946.956,521768.5,-37.413,,,
134948.319,521767.135,-37.405,,,
134948.444,521767.21,-37.393,,,
134947.206,521768.664,-37.405,,,
134947.313,521768.731,-37.403,,,
134948.399,521769.413,-37.391,,,
134948.475,521769.288,-37.403999999999996,,,
134948.155,521769.256,-37.398,,,
134948.224,521769.137,-37.411,,,
134948.037,521769.175,-37.402,,,
134948.48,521769.638,-37.498,,,
134946.841,521768.348,-37.412,,,
134946.966,521768.424,-37.409,,,
134948.448,521767.14,-37.406,,,
134948.375,521767.254,-37.412,,,
134947.205,521768.573,-37.402,,,
134947.331,521768.65,-37.408,,,
134947.886,521767.778,-37.461,,,
134947.783,521768.211,-37.474,,,
134947.405,521768.537,-37.411,,,
134948.494,521767.335,-37.418,,,
134948.328,521767.866,-37.464,,,
134948.459,521767.948,-37.46,,,
134948.566,521769.423,-37.39,,,
134948.805,521769.033,-37.465,,,
134948.368,521769.462,-37.417,,,
134948.435,521769.34,-37.394,,,
134948.196,521769.19,-37.391,,,
134948.132,521769.3,-37.424,,,
134949.366,521768.678,-37.483,,,
134948.993,521768.457,-37.466,,,
134947.933,521767.764,-37.45,,,
134949.055,521768.359,-37.414,,,
134948.388,521767.854,-37.461,,,
134948.301,521767.979,-37.476,,,
134947.47,521769.326,-37.453,,,
134947.337,521769.256,-37.466,,,
134949.411,521768.677,-37.471000000000004,,,
134948.978,521767.718,-37.49,,,
134948.676,521768.218,-37.465,,,
134948.33,521767.328,-37.464,,,
134947.013,521768.411,-37.407,,,
134948.309,521767.167,-37.413,,,
134948.421,521767.239,-37.392,,,
134947.197,521768.683,-37.413,,,
134947.379,521768.637,-37.415,,,
134948.352,521767.836,-37.465,,,
134948.277,521767.963,-37.479,,,
134947.965,521768.45,-37.474,,,
134948.477,521767.912,-37.461,,,
134947.439,521769.315,-37.456,,,
134947.431,521767.942,-37.468,,,
134949.039,521768.936,-37.467,,,
134949.382,521768.654,-37.474,,,
134948.647,521768.195,-37.468,,,
134948.378,521767.048,-37.435,,,
134947.918,521767.775,-37.45,,,
134948.503,521767.123,-37.422,,,
134948.794,521767.475,-37.435,,,
134947.63,521768.803,-37.434,,,
134947.557,521768.917,-37.449,,,
134947.674,521768.996,-37.427,,,
134948.549,521767.317,-37.424,,,
134948.917,521768.911,-37.439,,,
134948.168,521769.317,-37.421,,,
134947.995,521769.03,-37.451,,,
134949.029,521768.474,-37.444,,,
134948.733,521768.114,-37.432,,,
134948.042,521769.242,-37.424,,,
134946.857,521768.325,-37.413,,,
134946.99,521768.395,-37.409,,,
134948.465,521767.117,-37.416,,,
134948.398,521767.224,-37.403999999999996,,,
134947.228,521768.544,-37.403,,,
134947.279,521768.746,-37.403999999999996,,,
134946.8,521768.429,-37.455,,,
134948.266,521767.155,-37.425,,,
134947.888,521767.765,-37.452,,,
134947.272,521768.752,-37.413,,,
134947.526,521768.906,-37.451,,,
134947.637,521768.978,-37.421,,,
134947.54,521769.419,-37.434,,,
134949.013,521768.977,-37.447,,,
134947.995,521769.21,-37.429,,,
134949.0,521768.45,-37.448,,,
134948.828,521768.18,-37.44,,,
134948.697,521768.097,-37.435,,,
134946.832,521768.426,-37.435,,,
134946.955,521768.514,-37.421,,,
134947.821,521767.677,-37.444,,,
134948.38,521767.334,-37.452,,,
134947.934,521767.751,-37.441,,,
134947.647,521768.766,-37.426,,,
134947.573,521768.892,-37.44,,,
134947.581,521769.412,-37.45,,,
134947.692,521768.96,-37.428,,,
134948.977,521769.095,-37.451,,,
134948.866,521769.008,-37.445,,,
134947.937,521769.118,-37.439,,,
134949.038,521768.442,-37.428,,,
134947.909,521767.734,-37.426,,,
134948.338,521767.309,-37.456,,,
134947.617,521768.756,-37.438,,,
134947.543,521768.869,-37.444,,,
134948.17,521768.407,-37.455,,,
134947.668,521768.943,-37.422,,,
134947.557,521769.396,-37.443,,,
134948.948,521769.071,-37.445,,,
134948.829,521768.99,-37.448,,,
134948.106,521769.056,-37.424,,,
134949.015,521768.426,-37.439,,,
134948.721,521768.068,-37.445,,,
134947.845,521767.753,-37.465,,,
134947.747,521768.193,-37.477,,,
134948.087,521768.402,-37.461,,,
134948.529,521767.307,-37.408,,,
134946.953,521768.376,-37.403999999999996,,,
134948.429,521767.1,-37.419,,,
134948.367,521767.213,-37.406,,,
134947.198,521768.534,-37.405,,,
134947.25,521768.722,-37.408,,,
134947.689,521768.836,-37.419,,,
134947.771,521768.164,-37.478,,,
134948.488,521769.335,-37.4,,,
134948.169,521769.304,-37.413,,,
134948.134,521768.389,-37.459,,,
134948.05,521769.222,-37.407,,,
134948.059,521768.515,-37.464,,,
134948.877,521768.842,-37.465,,,
134949.471,521768.712,-37.474,,,
134948.618,521768.172,-37.48,,,
134947.392,521768.49,-37.415,,,
134948.474,521767.279,-37.395,,,
134948.338,521767.997,-37.482,,,
134947.379,521769.281,-37.462,,,
134947.741,521768.14,-37.472,,,
134948.699,521768.235,-37.462,,,
134948.548,521769.369,-37.394,,,
134948.355,521769.414,-37.403,,,
134948.103,521769.262,-37.400999999999996,,,
134946.829,521768.302,-37.425,,,
134947.858,521767.741,-37.447,,,
134948.557,521767.164,-37.434,,,
134947.237,521768.735,-37.426,,,
134948.741,521767.435,-37.432,,,
134948.86,521767.518,-37.447,,,
134947.608,521768.955,-37.425,,,
134948.983,521768.953,-37.442,,,
134947.979,521769.188,-37.432,,,
134948.054,521769.062,-37.427,,,
134949.087,521768.52,-37.438,,,
134949.043,521768.313,-37.427,,,
134948.799,521768.156,-37.434,,,
134948.674,521768.081,-37.447,,,
134948.384,521769.437,-37.4,,,
134948.459,521769.312,-37.403999999999996,,,
134948.132,521769.286,-37.407,,,
134948.22,521769.162,-37.400999999999996,,,
134948.088,521769.092,-37.414,,,
134949.071,521768.335,-37.415,,,
134946.851,521768.481,-37.439,,,
134948.402,521767.064,-37.432,,,
134948.528,521767.14,-37.429,,,
134947.208,521768.711,-37.429,,,
134948.698,521767.424,-37.445,,,
134948.823,521767.499,-37.441,,,
134947.585,521768.939,-37.436,,,
134947.711,521769.015,-37.433,,,
134948.872,521769.061,-37.45,,,
134948.952,521768.942,-37.444,,,
134947.95,521769.165,-37.444,,,
134948.031,521769.047,-37.438,,,
134949.057,521768.496,-37.432,,,
134948.767,521768.145,-37.428,,,
134946.847,521768.266,-37.427,,,
134946.882,521768.478,-37.419,,,
134947.142,521768.624,-37.43,,,
134948.877,521767.481,-37.439,,,
134947.632,521768.926,-37.425,,,
134947.52,521769.378,-37.447,,,
134948.315,521767.293,-37.458,,,
134948.46,521767.066,-37.438,,,
134948.919,521769.048,-37.448,,,
134948.21,521769.103,-37.415,,,
134947.996,521769.151,-37.424,,,
134948.815,521768.133,-37.444,,,
134948.742,521768.246,-37.441,,,
134948.697,521768.052,-37.447,,,
134948.577,521769.393,-37.4,,,
134946.859,521768.461,-37.422,,,
134947.12,521768.596,-37.433,,,
134947.96,521767.755,-37.449,,,
134947.676,521768.789,-37.423,,,
134947.596,521768.908,-37.438,,,
134947.497,521769.362,-37.449,,,
134948.895,521769.031,-37.442,,,
134947.966,521769.141,-37.436,,,
134948.231,521768.441,-37.458,,,
134949.155,521768.341,-37.427,,,
134948.786,521768.109,-37.438,,,
134948.713,521768.222,-37.444,,,
134948.848,521767.457,-37.433,,,
134948.728,521767.389,-37.445,,,
134948.338,521767.19,-37.41,,,
134947.221,521768.699,-37.411,,,
134948.405,521767.831,-37.471000000000004,,,
134948.324,521767.949,-37.468,,,
134949.249,521769.213,-37.49,,,
134948.96,521768.847,-37.459,,,
134948.218,521768.394,-37.462,,,
134948.45,521767.263,-37.398,,,
134948.524,521769.353,-37.397,,,
134948.331,521769.398,-37.415,,,
134948.147,521769.125,-37.399,,,
134949.131,521768.37,-37.418,,,
134948.079,521769.246,-37.403999999999996,,,
134948.368,521767.813,-37.474,,,
134948.194,521768.378,-37.465,,,
134948.65,521768.169,-37.461,,,
134948.964,521768.823,-37.479,,,
134948.31,521767.902,-37.463,,,
134948.501,521768.707,-37.479,,,
134948.382,521767.308,-37.435,,,
134948.43,521769.423,-37.389,,,
134948.511,521769.306,-37.400999999999996,,,
134948.135,521769.079,-37.412,,,
134948.066,521769.198,-37.399,,,
134947.671,521768.738,-37.445,,,
134947.59,521768.856,-37.442,,,
134948.16,521769.052,-37.439,,,
134947.96,521769.089,-37.44,,,
134948.142,521768.519,-37.449,,,
134949.188,521768.489,-37.434,,,
134948.833,521767.423,-37.437,,,
134946.976,521768.347,-37.403999999999996,,,
134946.896,521768.466,-37.41,,,
134947.214,521768.511,-37.415,,,
134948.385,521767.176,-37.399,,,
134948.505,521767.245,-37.396,,,
134947.34,521768.572,-37.394,,,
134947.266,521768.698,-37.399,,,
134947.712,521768.807,-37.419,,,
134947.816,521767.625,-37.448,,,
134948.353,521767.285,-37.439,,,
134948.724,521767.518,-37.446,,,
134948.113,521768.496,-37.453,,,
134948.966,521769.035,-37.446,,,
134948.852,521768.961,-37.44,,,
134948.131,521769.029,-37.443,,,
134947.937,521769.073,-37.451,,,
134949.164,521768.472,-37.427,,,
134947.305,521767.956,-37.456,,,
134948.362,521767.071,-37.425,,,
134947.849,521767.609,-37.438,,,
134948.28,521767.203,-37.43,,,
134947.98,521767.692,-37.433,,,
134948.525,521767.36,-37.441,,,
134947.361,521768.674,-37.422,,,
134948.771,521767.505,-37.444,,,
134947.606,521768.832,-37.433,,,
134947.652,521769.027,-37.444,,,
134947.732,521768.907,-37.43,,,
134946.953,521768.241,-37.422,,,
134948.147,521769.335,-37.439,,,
134949.212,521768.46,-37.443,,,
134949.02,521768.492,-37.453,,,
134948.496,521769.466,-37.4,,,
134948.565,521769.346,-37.413,,,
134948.37,521769.389,-37.395,,,
134948.2,521769.12,-37.405,,,
134949.111,521768.477,-37.421,,,
134948.126,521769.232,-37.393,,,
134946.917,521768.224,-37.425,,,
134947.578,521768.809,-37.446,,,
134948.747,521767.488,-37.437,,,
134947.628,521769.01,-37.438,,,
134948.129,521768.472,-37.453,,,
134948.493,521767.349,-37.426,,,
134948.996,521769.0,-37.447,,,
134948.355,521769.473,-37.426,,,
134947.993,521769.236,-37.446,,,
134947.948,521769.043,-37.453,,,
134949.182,521768.436,-37.437,,,
134948.805,521768.209,-37.439,,,
134948.679,521768.133,-37.443,,,
134947.341,521768.033,-37.467,,,
134948.159,521768.361,-37.477,,,
134947.94,521769.257,-37.475,,,
134948.633,521768.148,-37.463,,,
134947.312,521768.009,-37.471000000000004,,,
134948.001,521767.749,-37.465,,,
134948.36,521767.967,-37.465,,,
134948.171,521768.543,-37.455,,,
134948.255,521768.413,-37.468,,,
134946.867,521768.443,-37.413,,,
134948.468,521767.226,-37.39,,,
134947.317,521768.556,-37.397,,,
134947.229,521768.68,-37.403,,,
134946.993,521768.324,-37.405,,,
134946.912,521768.442,-37.402,,,
134948.408,521767.147,-37.399,,,
134947.164,521768.594,-37.412,,,
134948.514,521767.227,-37.396,,,
134947.357,521768.549,-37.395,,,
134947.282,521768.675,-37.4,,,
134948.363,521767.762,-37.487,,,
134948.412,521767.961,-37.462,,,
134948.449,521767.336,-37.42,,,
134947.365,521767.99,-37.459,,,
134947.95,521769.225,-37.458,,,
134948.388,521769.353,-37.396,,,
134948.141,521769.208,-37.384,,,
134948.025,521769.129,-37.415,,,
134948.071,521768.425,-37.46,,,
134946.956,521768.306,-37.408,,,
134947.003,521768.487,-37.411,,,
134948.366,521767.122,-37.403,,,
134948.485,521767.203,-37.4,,,
134947.328,521768.525,-37.398,,,
134947.252,521768.651,-37.394,,,
134948.425,521767.319,-37.414,,,
134948.56,521768.74,-37.473,,,
134948.46,521769.447,-37.394,,,
134948.536,521769.322,-37.407,,,
134948.342,521769.367,-37.407,,,
134948.171,521769.097,-37.408,,,
134948.089,521769.214,-37.396,,,
134946.863,521768.243,-37.436,,,
134947.973,521767.562,-37.443,,,
134948.365,521769.338,-37.407,,,
134948.695,521767.495,-37.449,,,
134947.731,521768.771,-37.43,,,
134948.112,521769.185,-37.388,,,
134948.089,521768.479,-37.455,,,
134947.918,521767.656,-37.403,,,
134948.419,521767.117,-37.41,,,
134948.351,521767.238,-37.415,,,
134948.448,521767.35,-37.437,,,
134948.545,521767.193,-37.415,,,
134948.942,521769.018,-37.44,,,
134948.824,521768.938,-37.452,,,
134948.323,521769.477,-37.446,,,
134947.375,521768.513,-37.405,,,
134948.464,521767.311,-37.403,,,
134948.996,521768.371,-37.435,,,
134948.757,521768.221,-37.432,,,
134948.826,521768.102,-37.445,,,
134947.694,521768.753,-37.433,,,
134948.339,521769.438,-37.42,,,
134948.412,521769.324,-37.397,,,
134948.16,521769.172,-37.395,,,
134948.301,521767.245,-37.444,,,
134948.905,521769.0,-37.443,,,
134948.561,521769.281,-37.418,,,
134947.984,521769.104,-37.428,,,
134948.973,521768.356,-37.446,,,
134948.721,521768.204,-37.436,,,
134946.806,521768.332,-37.434,,,
134947.228,521768.753,-37.434,,,
134947.883,521767.639,-37.416,,,
134947.344,521768.502,-37.399,,,
134946.982,521768.265,-37.419,,,
134948.428,521767.293,-37.406,,,
134948.71,521767.47,-37.441,,,
134948.099,521768.448,-37.448,,,
134947.591,521768.992,-37.441,,,
134947.793,521768.943,-37.451,,,
134948.84,521768.914,-37.453,,,
134948.331,521769.457,-37.429,,,
134947.964,521769.213,-37.449,,,
134949.152,521768.412,-37.423,,,
134949.019,521768.342,-37.426,,,
134948.781,521768.192,-37.433,,,
134948.65,521768.11,-37.446,,,
134948.316,521767.22,-37.427,,,
134947.391,521768.699,-37.437,,,
134948.5,521769.381,-37.387,,,
134948.376,521769.307,-37.409,,,
134948.681,521767.447,-37.444,,,
134947.717,521768.738,-37.442,,,
134948.808,521767.523,-37.449,,,
134947.762,521768.932,-37.444,,,
134949.115,521768.393,-37.417,,,
134947.683,521769.038,-37.451,,,
134948.195,521768.514,-37.456,,,
134948.991,521768.319,-37.439,,,
134948.744,521768.174,-37.427,,,
134947.537,521770.792,-37.45,,,
134947.767,521770.422,-37.434,,,
134947.223,521771.278,-37.427,,,
134946.603,521771.749,-37.432,,,
134947.875,521771.088,-37.391,,,
134946.284,521771.509,-37.413,,,
134947.925,521770.436,-37.405,,,
134946.938,521772.041,-37.41,,,
134947.425,521770.976,-37.417,,,
134947.118,521771.469,-37.402,,,
134947.193,521771.344,-37.397,,,
134946.949,521771.187,-37.403999999999996,,,
134947.857,521770.556,-37.41,,,
134947.718,521772.694,-37.419,,,
134948.81,521772.38,-37.419,,,
134948.619,521771.59,-37.43,,,
134948.419,521771.64,-37.439,,,
134947.762,521772.423,-37.434,,,
134948.054,521771.414,-37.44,,,
134947.212,521772.761,-37.445,,,
134947.317,521772.316,-37.441,,,
134947.027,521771.964,-37.428,,,
134947.431,521771.029,-37.422,,,
134947.813,521770.408,-37.423,,,
134946.821,521772.006,-37.429,,,
134947.316,521770.936,-37.444,,,
134946.583,521771.857,-37.444,,,
134946.65,521771.736,-37.43,,,
134946.773,521771.269,-37.454,,,
134948.024,521771.944,-37.378,,,
134947.851,521771.117,-37.381,,,
134947.731,521771.035,-37.367,,,
134947.775,521771.242,-37.377,,,
134948.878,521771.93,-37.428,,,
134948.966,521771.807,-37.44,,,
134948.715,521771.655,-37.438,,,
134948.515,521771.692,-37.429,,,
134948.583,521771.572,-37.434,,,
134947.652,521772.517,-37.426,,,
134948.099,521771.264,-37.42,,,
134947.188,521772.745,-37.447,,,
134947.407,521772.374,-37.45,,,
134947.288,521772.292,-37.445,,,
134947.548,521771.602,-37.421,,,
134947.647,521771.162,-37.427,,,
134947.22,521771.589,-37.424,,,
134947.368,521771.319,-37.442,,,
134947.402,521771.005,-37.425,,,
134947.79,521770.393,-37.434,,,
134947.248,521771.251,-37.454,,,
134947.365,521770.806,-37.432,,,
134947.292,521770.92,-37.447,,,
134947.008,521771.099,-37.425,,,
134948.218,521771.764,-37.497,,,
134947.941,521771.939,-37.384,,,
134947.978,521772.003,-37.386,,,
134947.793,521771.205,-37.37,,,
134947.742,521771.004,-37.368,,,
134947.824,521771.022,-37.371,,,
134948.096,521772.847,-37.467,,,
134947.207,521771.468,-37.378,,,
134947.834,521771.14,-37.372,,,
134947.714,521771.072,-37.375,,,
134947.899,521771.106,-37.406,,,
134947.094,521772.127,-37.403999999999996,,,
134947.75,521771.134,-37.359,,,
134946.245,521771.562,-37.412,,,
134947.887,521770.58,-37.416,,,
134946.968,521772.051,-37.408,,,
134947.093,521772.739,-37.463,,,
134947.387,521771.718,-37.469,,,
134948.999,521772.075,-37.41,,,
134949.073,521771.963,-37.414,,,
134948.641,521772.382,-37.411,,,
134948.516,521772.293,-37.407,,,
134948.469,521772.111,-37.403999999999996,,,
134949.016,521772.052,-37.411,,,
134948.465,521772.39,-37.412,,,
134947.958,521771.902,-37.376,,,
134948.03,521771.997,-37.384,,,
134947.72,521772.487,-37.414,,,
134948.048,521771.961,-37.385,,,
134947.669,521772.57,-37.403,,,
134948.161,521771.511,-37.399,,,
134948.11,521771.323,-37.415,,,
134947.678,521771.729,-37.396,,,
134948.094,521771.347,-37.415,,,
134947.613,521771.837,-37.42,,,
134947.559,521771.661,-37.408,,,
134947.216,521771.449,-37.37,,,
134947.121,521772.072,-37.406,,,
134947.003,521771.991,-37.41,,,
134947.309,521771.496,-37.407,,,
134947.668,521771.759,-37.394,,,
134947.917,521771.069,-37.408,,,
134947.543,521771.684,-37.407,,,
134947.779,521771.322,-37.408,,,
134947.797,521770.987,-37.384,,,
134947.11,521772.103,-37.396,,,
134947.985,521770.425,-37.411,,,
134947.013,521771.152,-37.421,,,
134946.819,521771.195,-37.411,,,
134947.141,521771.486,-37.399,,,
134946.995,521771.187,-37.41,,,
134946.371,521771.638,-37.417,,,
134947.904,521770.542,-37.399,,,
134948.145,521771.535,-37.399,,,
134947.651,521772.607,-37.41,,,
134947.92,521770.519,-37.4,,,
134948.716,521772.541,-37.405,,,
134948.451,521772.342,-37.407,,,
134948.333,521772.261,-37.411,,,
134947.782,521772.598,-37.403,,,
134947.245,521772.281,-37.457,,,
134947.799,521773.174,-37.463,,,
134947.435,521772.949,-37.473,,,
134947.259,521772.673,-37.484,,,
134947.064,521772.716,-37.466,,,
134947.632,521771.532,-37.466,,,
134946.242,521771.648,-37.452,,,
134947.641,521772.638,-37.418,,,
